Question,Label
Do you remember having to stand up for the judge and show her kind of where you were touched on the belly?,2.0
Okay. Do you know a person by the name of Ronald Parungao?,2.0
Okay. Do you recognize anyone in this courtroom by the name of Ronald Parungao?,2.0
"And later on, on the same page you just read silently, he asked you, ""Now, uh, when you were wearing your shorts, did he, um, stay outside of your shorts, or did he go inside of your shorts?"" And you replied, ""Inside."" Do you remember reading that just now?",2.0
Do you recall him touching you under your underwear?,2.0
"Okay. Now, you recall -- do you recall testifying in this case at the preliminary hearing?",2.0
Do you know how she's paying the rent right now?,2.0
"Do you know whether there was ever a time that he actually put his hands on the inside of your underwear? When I say ""underwear,"" the bottom of the panties part.",2.0
"What about in elementary school, after school?  Do you remember if any kids came over and were there in the afternoons?",2.0
Do you remember me asking you some questions at the preliminary hearing back on September 12th of last year regarding where Mr. Parungao touched you on the -- sort of the belly area?,2.0
"And what does it say, can you read it from there?",2.0
Okay. And do you know what grade you were in or how old you were when you moved to that gray apartment building in Fremont?,2.0
Do you know where your mom was when this was happening?,2.0
"Do you know whether either one of your brothers are contributing to, you know, help pay the rent and food, things like that?",2.0
Do you recall how this first incident started? Did you walk into the computer room or did Steven call you into the computer room? Do you remember how that happened?,2.0
What about in middle school?  Do you recall whether or not your grandma was usually home when you got home?,2.0
Is that to do her homework?  Do you know?,2.0
"Can you give us a summary of what you told her? It doesn't have to be your exact words, but just a summary of what you told her?",2.0
"Okay. Well, do you remember talking to Detective Ambito immediately after that interview?",2.0
"And, Justine, do you ever recall your stepdad going into your underwear from the top or the front? In other words, not on the sides or the butt area but from the front, like, the stomach area.",2.0
Do you recall him moving -- removing your shorts when he would touch you on any of these occasions?,2.0
"Okay. Do you recall telling the defendant that -- or, excuse me -- telling the detective that the defendant had -­ you motioned to your breast area, but you also motioned to your vagina as well; correct?",2.0
"After you talked to Officer Stillitano, did you go to a place called CALICO?  Do you know what that is?",2.0
Okay. Do you recall telling Laurie Fortin during the forensic interview -- remember getting interviewed in the room with the really big mirror?,2.0
"Now, do you remember, actually a little bit toward the beginning of that interview, him asking you if Mr. Parungao touched you on the breast area?",2.0
"And do you remember standing up and showing us that the farthest down from your, say -- your chest area that he ever touched you was just below the bottom of your belt?",2.0
Okay. Do you recall talking to him more at length about the touchings that the defendant had done to you?,2.0
"WHO DO YOU RECALL, OTHER PEOPLE BEING AT THE PARTY? MY UNCLE FROM L.A YOUR UNCLE FROM L.A.? YES. AND DO YOU RECALL YOUR MOM'S BROTHER BEING THERE YOUR MOTHER'S OTHER BROTHER, YOUR ADDITIONAL UNCLE?",2.0
Okay. And what I want to ask you is this: Do you remember talking to the detective back on May 3rd at Children's Hospital?,2.0
And do you remember telling him -- or do you remember telling him or not that Mr. Parungao touched you down in your vaginal area?,2.0
AND WHEN WAS THE FIRST TIME THAT YOU MET ME? DO YOU REMEMBER?,2.0
"And do you remember saying, quote, ""Um, he would, like he wouldn't, like, go inside of it. But, uh, he would just stay on the top of it""? Do you remember saying that?",2.0
"Are you sure about that time, or are you estimating? Do you know what that means?",2.0
Okay. And do you remember asking about that apology letter and what it was for?,2.0
And do you remember me asking you some questions about how far above your vagina that was?,2.0
"And when you were in the Fremont house, do you know how old you were in that house or what grade you were going in, what grade you were in?",2.0
"Okay. Just to clarify. How long did that incident, the second incident, go on for? Do you remember?",2.0
Uh-huh. And do you think it might be uncomfortable for her to hear about it?,2.0
"One officer? The next day, do you remember talking to a Detective Galovich?",2.0
Do you know what happened after that?,2.0
Do you even know how much money Mr. Parungao might or might not be contributing to the family right now?,2.0
"Do you remember telling that to a social worker, expressing that you did feel guilt about this all happening?",2.0
"And just real quick, can you point him out and describe what he's wearing?",2.0
Do you recall being asked if he ever touched your skin? Do you recall that being asked by the lady at CALICO?,2.0
"And I know this is hard to talk about. It's hard for me to ask you these questions, but we have to do it. Do you remember making a motion of about four or so inches regarding from where the top of your vagina was to where Mr. Parungao touched you?",2.0
"Okay. And on the day of the first event, were your parents there on that day? Do you remember?",2.0
Do you remember that? Can you tell us why you felt angry? ,2.0
Sounds accurate? Okay. And then do you recall telling the detectives that it happened three to four months as you got older?,2.0
"Were there -- do you remember testifying at the preliminary hearing, coming to court before and testifying?  Do you remember doing that?",2.0
Okay. And do you recall in that interview disclosing more about how the defendant touched you?,2.0
And do you remember wearing a belt on your jeans that day?,2.0
Did you have any conversation with her older sister? Do you remember her name?,2.0
"And were you sitting like far back so your back was against him, or were you kind of sitting forward on his -- more like on his knees so there was space between his body and your body? Do you remember?",2.0
"AND IF YOU KNOW, WHAT WAS LAZARO DOING IN THE DARK IN THE STUDIO? YOU SAID THERE WAS SOME AMOUNT OF TIME AFTER YOUR MOM LEFT, BEFORE HE PUT HIS PENIS IN YOUR MOUTH. DO YOU RECALL WHAT HE WAS DOING?",2.0
"In other words, do you ever recall him putting his hands under your underwear, under, I guess, the elastic part near the bellybutton?",2.0
"""Question: Well, you know, like when I sleep at night, I put my pajamas on, and I wake up in the morning and I go some place to get dressed. Do you remember if you had changed? Well, do you remember what you were wearing? ",2.0
Could you point him out and describe what he's wearing.,2.0
Okay. Do you recall telling her that the defendant had touched you four times?,2.0
Could you please tell us where he's seated and what color shirt he has on.,2.0
"Okay. Do you remember talking with the interviewer for that Calico -- do you know what I'm talking about, that Calico interview? Do you remember talking to her?",2.0
Okay. And do you recall that the defendant – you telling -- or you swearing under oath that the defendant had touched you multiple times?,2.0
"And do you know when that happened? Like, the day? Or the month or how old you were?",2.0
"Okay. And do you recall telling -- telling someone that your mom told you about how many times the touchings happened, where he touched you, and the fact that the defendant had written an apology letter as a result of that interview with Detective Ambito?",2.0
"Were you watching TV, if you recall? Were you listening to music? Do you recall what you were doing?",2.0
What did that guy look like? Do you remember what he looked like?,2.0
And do you remember the exact date -- the exact day at all?,2.0
Can you please describe where he is seated in the courtroom and an article of clothing that he's wearing?,2.0
"YOU CAN PUT THE BOOK DOWN, TOO. CAN YOU POINT TO WHERE HE'S SEATED IN THIS COURTROOM AND ALSO, CAN YOU NAME THE COLOR SHIRT THAT HE'S WEARING AND ANYTHING THAT HE HAS AROUND HIS HEAD?",2.0
A week before he was arrested? Do you recall that particular incident?,2.0
Do you even know how much he contributes every month?,2.0
BY MR. SMITH:  I believe we were just finishing up talking about that fourth time; is that correct? Do you remember that? ,2.0
"And do you remember pointing -- well, let me back up. Do you remember wearing a pair of jeans that day?",2.0
"And then do you remember the detective then asking, ""Not in your vaginal area?"" and you saying, ""No""?",2.0
"Because she had heard what you said at CALICO, right?  I think you answered my question, so I'll move on. Do you remember telling us on direct examination that you were never taken to an adult to talk about what happened?",2.0
"Okay. Do you recall saying that? And after telling the officers that he had moved his hands closer to your buttocks, do you remember telling the officers that that action made you feel uncomfortable?",2.0
"Okay. Do you remember that day, or do you remember the interview? I'll put it that way.",2.0
"Okay. Do you remember telling her that ""My mom told me what she said, like, the places where he touched me, how many times he did it, and how he apologized, and she also told me that he wrote an apology letter, I think."" Do you recall that?",2.0
Why were you embarrassed? Do you believe you should have done something?,2.0
When did it switch from the computer room to a different room in the house? Do you know?,2.0
Do you recall anything about that interview with Detective Ambito?,2.0
Do you know how far below?,2.0
Do you remember some of it or none of it?,2.0
"So if I ask you some questions without the transcript, do you think you can remember what you just read pretty much?",2.0
"Well, do you recall being pretty upset during that interview when you were talking to Detective Ambito?",2.0
"And Mrs. Smith asked you, did you say that he told you gosh, I can't mess around with you.  Do you remember whether you told that at the Children's Assessment Center?",2.0
"Okay. So I'll go back over here. Now, do you remember talking to the detective about the things that you just read silently?",2.0
An hour? Okay. Do you remember who was home that night?,2.0
Okay.  Do you remember her coming up to your school and speaking with you?,2.0
THE GROUPON?,2.0
And it's hard?,3.0
As soon as you got to the house? ,3.0
"OK. YOU UNDERSTAND WHAT RED DID WAS WRONG, CORRECT?",3.0
RIGHT?,3.0
"So I understand Joe went with you to get the phone, is that right?",3.0
"And he says, ""He will if you try and fuck, $250,"" right?",3.0
"This is your biological dad, correct?",3.0
"OH, JANE WAS THERE, RIGHT?",3.0
Okay. So tell me-I want to back up a little bit I know you were saying that Mary came down and she was supposed to be with John here in Austin am I getting that right?,3.0
"It is 12 right now. I know Mom said your appointment was at 12, right?",3.0
"MARY WAS THERE, RIGHT?",3.0
RIGHT?,3.0
"Ok, well older than you guys though, right?",3.0
"But yeah, we'll get that figured out for you. It's a, it's an online appointment, right?",3.0
"NO, HOLD ON. HOLD ON. HOLD ON. HOLD ON. YOU WORKED WITH MARY, RIGHT?",3.0
"YOU SAID YOU HAD A BOYFRIEND, RIGHT?",3.0
"WE JUST DON'T WANT HIM TO DO THIS TO OTHER GIRLS. THAT WAS A LOT OF TALKING, HUH?",3.0
Just with Dad? Is that right?,3.0
"That was up to him. So, I, of course, I'm here because I want to hear what you want to talk about to Investigator Medina and when Investigator Logan was here last week. And I have a few questions myself, if you don't mind, I want to ask you about. But I want to begin by saying I know it's awkward to have to sit here and talk to people you don't know. You know what's so cute about you? You have the cutest smile and you reminded me of when I was thirteen, because I saw you look at that picture of John and you lit up, you know?",3.0
"Right, but everybody is responsible for their decisions. And it's not like you tricked him and you made him get in to a relationship with you. At all, seriously. He knew what he was doing, he's a big boy, and you knew what you were doing, right?",3.0
"Okay, alright. And so then Ann just cause I want to make sure I understand Chelsey really lives in Austin? Am I getting that right?",3.0
"No, ok. How about, I know you said your friend Diane, is that right?",3.0
"OK, ok. Alright so, when we first started talking about this, you were saying that Ben said that you guys were gonna go make money, or he had an idea of a way to make money, is that right?",3.0
"Mm-hmm. For me to just try to get to know you better, you mean?",3.0
"SO HERE IT IS, YOU KNOW THAT THOSE TWO WORK FOR HIM. YOU SAY JANE GOT HER OWN FOLKS. JANE WAS WITH CHEESE, RIGHT?",3.0
"Yeah, and that's fine, we did I understand, it's been like a month at this point, and then sometimes it's funny how memory works, right? Like sometimes in the moment you don't remember things, so there might be things that you remember now that you didn't remember then, right?",3.0
"No, I think the reality is that nobody knows. Right?",3.0
RIGHT?,3.0
"Ok, so you pack your stuff, Mary packs her stuff. You guys walk out 'cause it’s not like a locked facility, is that right?",3.0
"AND YOU WORK WITH SOME OF HIS GIRLS, RIGHT?",3.0
"Oh so this is all this is all when you were there, right?",3.0
"And then, you said that was just for one night, is that right? Or one --",3.0
"NOW, THAT MCDONALD'S THAT YOU MENTIONED THAT YOU MET HIM AT, THAT WAS AT LONG BEACH BOULEVARD, IS THAT RIGHT?",3.0
So it is not like he put a gun to your head and made you do this right?,3.0
"Of course, I know, but I'm just throwing out. Basically that's the unknown right now, right? So we might not get this chance.",3.0
So let me explain this to you so answer your question. We don't even San Am. That’s where you all were contacted right?,3.0
"You're kidding. You have like two weeks, huh? ",3.0
"Ok, so you know how I mentioned like they're looking through messages, and there's a lot, right?",3.0
"Ok. What about Joe? Joe, right? John?",3.0
"Not sharing that. I don't know the exact time, I think that you may have come from Los Angeles is that right?",3.0
RIGHT?,3.0
"SO YOU KNOW HIM BETTER THAN YOU'RE TELLING ME YOU DO. YOU KNOW HIM PRETTY WELL, DON'T YOU?",3.0
"BUT YOU GUYS ALL DROVE OUT THERE TOGETHER, RIGHT?",3.0
"Okay, so the people you're telling about from Youtube, am I getting that right?",3.0
"YOU WORKED WITH KRISTY, RIGHT?",3.0
"Okay, okay, gotcha. And so I know that you mentioned that Bree is Mary’s daughter, did I get that right?",3.0
RIGHT?,3.0
"PIMP CHEESE, WHICH IS HIS PIMP PARTNER, RIGHT?",3.0
And you said when you're not wearing that you're usually wearing your dog tags? Did I get that right?,3.0
"And like I said, I wanna make sure I'm getting things right while we're talking today, okay? So you were saying that John was doing like weird stuff, did I get that right?",3.0
"HOLD ON. HOLD ON. SARAH WAS THERE, RIGHT?",3.0
"HE'S ONE OF THE MOST WELL KNOWN PIMPS OUT ON FIG, RIGHT?",3.0
Ok and so I'm understanding they came back from Louisiana? Am I getting that right?,3.0
"You, but you said you weren't really doing this right?",3.0
"Highland's, uh, Oakland isn't it?",3.0
You've been here a whole month huh?,3.0
"I MEAN, YOU HAD YOUR BRACES BACK ON THEN, RIGHT?",3.0
"But what I'm going to is go back and give them the information. So is there anything else that you can tell me that will help me to decide if this is a human trafficking case or not? You understand the question, right?",3.0
"OKAY. NOW -- SO IF YOU PAID YOUR FOLKS, SHE'S PAYING HER FOLKS, THAT MEANS THAT YOUR FOLKS HAVE TO BE PIMP PARTNERS, RIGHT?",3.0
"So you said that you would meet, the guys would meet you on these websites and then you would meet up with them and then do it and just get the money? Is that right?",3.0
Right?,3.0
"OKAY. HOLD ON. HOLD ON. HOLD ON. SO NOW WE GOT IT YOU WORKED TOGETHER ON FIG. YOU GET ARRESTED IN INGLEWOOD. AND SHE'S IN YOUR ROOM. YOU GUYS HAVE -- YOU GUYS HAVE WORKED TOGETHER, DIDN'T YOU?",3.0
"No, you would just have to do that to his private part. Is that right?",3.0
"Or a situation, or someone's life. Other than one thing or a small thing or part of a thing, right. There's so much more to that. And I think that's a really big part of doing these, where I get to go out and talk with people and doing these interviews. I wanna know the more. I wanna know all the other things that were going on and going around. Fill in those holes that people just make up their minds and put whatever else they wanna put it there, right? ",3.0
"OK. SO HOW MANY DAYS WERE FROM WHEN YOU -- WHEN YOU -- WHEN YOU LEFT RED, AND WHEN YOU WERE IN FULLERTON -- AND THE POLICE PICKED YOU UP IN FULLERTON, RIGHT?",3.0
"15, ok. And I know agent Smith told you that you are not in any trouble, right?",3.0
"And then, if I show you the picture are you going to cry again?",3.0
"Right, ok. But you look like you almost nailed it right? ",3.0
"So let me explain so I know everything happened in Long Beach, right?",3.0
"Right, this was like his setup fee essentially, right?",3.0
"'CAUSE THAT'S WHAT ""FOLKS"" MEANS, RIGHT?",3.0
RIGHT?,3.0
RIGHT?,3.0
"NOW, WE KNOW SOMEBODY'S LYING, RIGHT?",3.0
"No no I mean like what what times cause he'd come out like five times, correct?",3.0
"YEAH? OKAY. AND YOU DROPPED OFF THE TWO GIRLS, RIGHT?",3.0
"Yeah. And there’s different levels of friend, right? ",3.0
"Ok, 'cause that's his little saying, right?",3.0
"No? Ok. And so you call Bree and you're basically were like get back, right?",3.0
"Or maybe I'll hear something wrong. If I get something wrong, I want you to tell me, alright?",3.0
"You don't know the number offhand, though?",3.0
"And that feels good to give, huh?",3.0
"AT SOME POINT, HONESTLY, YOU MAY CHANGE YOUR MIND AND SAY -- YOU KNOW, ONE DAY YOU MAY REALIZE THAT YOU WERE VICTIMIZED. AND I KNOW WE ASKED YOU SOME TOUGH QUESTIONS TODAY, RIGHT? PROBABLY GOT YOU A LITTLE FRUSTRATED.",3.0
"NOT JUST A PIMP. HE'S A VERY WELL KNOWN PIMP, RIGHT?",3.0
"And I’m saying he, 'cause you said, you don’t remember his name, right?",3.0
"Carnerna. Okay. So. Just some personal things about you. You -- you know what do you like -- you go to -- you guys go to church on Sunday. You're in youth group Oxygen, right?",3.0
"So then that first day, you guys get there, right?",3.0
"Where's he --He's in Vegas, right?",3.0
"AND YOU DIDN'T LIE TO HIM AND TELL HIM YOU WERE 18 OR 19 YEARS OLD, DID YOU?",3.0
"'CAUSE HE'S INTO LOUIS VOUITTON, SO THAT MEANS THAT HE LIKES HIS MONEY, LIKES NICE THINGS, RIGHT?",3.0
"JUMPER? LIKE A SHORT SKIRT BUT IT'S ALL TOGETHER, RIGHT?",3.0
"Beach boulevard. NOW, LET ME -- NOW -- NOW LET ME ASK YOU THIS, IF Jane, Mary, AND IF Bree, YOU GOT ARRESTED WITH THEM THREE, RIGHT?",3.0
Coming later tonight? Yeah?,3.0
"And I know that you were telling me that sometimes you play those things on your laptop, and there's some of them that you can play on your cellphone? Did I get that right?",3.0
You told your mom though too right? ,3.0
"Ok, however, the only people that have access to that recording are people working this investigation, so it's not something I'm showing to your mom. It's not something I'm going to show to your dad, your friends, anybody else like that. So the agents you've met is Smith, right? ",3.0
"I KEEP -- I KEEP ‚WHO IS THIS JANE? JANE WAS HERE, THOUGH, RIGHT? NO, JANE WAS HERE.",3.0
"Ok I gotcha, and so you said that his name was John, is that right?",3.0
Right?,3.0
"You had also mentioned John's friend, Mike, did I get that right?",3.0
"JANE, RIGHT?",3.0
okay. That's the reason we are here to talk to you about. Just to get some information out of the way. lt’s Anna right?,3.0
,3.0
"This is actually an old picture of him, okay? So, thank you for doing that. Take second here, and we'll chat some more when you're ready, okay? You okay? Okay. Now, so I'm going to ask a couple questions because of your response to this picture okay? Initially when we talked, you described him as a friend. As a really good friend, okay? Nothing more. I think I asked you, like, is he your boyfriend or anything, right?",3.0
"OK. YOU GOT BACK TO THE HOTEL, AND WHAT'D YOU DO AFTER THAT? 'CAUSE IT'S STILL MONDAY, RIGHT? THE 15TH?",3.0
"For the new ones? But, and the bottom ones are grown up teeth though, right?",3.0
Yeah I know. I know. But you're human right. ,3.0
"Mm-hmm, and what makes you worried about doing that? I mean I just want to understand, you know?",3.0
"Alright. Thank you for sharing with me today. I know it wasn't easy especially in this condition, huh? and I'm glad we were able to share snacks though huh? And then I'll check and see if they, I don't know if you'll be able take your medicine here or back at the hospital. So. ",3.0
"I know, I'm sorry. We'll get it fixed. We gotta wait for mama. It's no fun. Jess works in the hospital what do they call you? You're name is Jane, right?",3.0
"So you mentioned something about school earlier. Where do you go to school at? Or did, or were you, you're not going to school right now, right?",3.0
"Okay. So going back, I know you had mentioned that Dad doesn't really communicate with Mom. Right? 'Cause Dad ended up. So when you went out to Kansas, you said it was June-ish? With Dad, is that right?",3.0
Okay. This is the same friend that you were with that night that got arrested?,3.0
"Okay, so we are talking between, what more than two months?",3.0
When you were born you knew about it?,3.0
He knew why you were at Harbor and Hazard?,3.0
"Okay. So you met him through the cousin and it was like hey this is so, so and this is so and so, and then obviously you exchanged phone numbers?",3.0
"Okay, so he lives by himself then. But you slept on the floor?",3.0
You go in there yourself and buy them?,3.0
Okay. And you said you had been to Harbor before?,3.0
I’m just going to ask you a couple of quick questions and rm going to summarize and hopefully I'm not going to ask you questions you have already answered okay? So I just want to retrace. So this friend of yours he's not a pimp?,3.0
"Okay. So then, when you guys became friends you were already working as a prostitute?",3.0
And he knows you're thirteen? You already told me that.,3.0
"Let me finish my thought here. So, John tells you he's how old at first?",3.0
"February, okay. And you told him you were eighteen?",3.0
Okay. So you're a beginner. And had you worked as a prostitute before you met him?,3.0
"Okay, but you said you felt you were like a beginner?",3.0
"Okay. The picture that I showed you initially, that's John Wayne Calhoon?",3.0
Okay. And that 1s the person that was arrested that night driving the green Honda with the broke wind shield?,3.0
Got you. So you didn't have to go to court for that?,3.0
"You didn't talk to him via text and stuff about like, having sex with him?",3.0
"So let me ask you this, tell me if this sums up your thoughts. To him ... To you he's not a pimp because he treats you really well?",3.0
And you felt that it was inappropriate that he shouldn't do that?,3.0
He let his hands go slowly down like this?,3.0
Um and that was in reference to your Uncle possibly touching you? ,3.0
It was not him? ,3.0
Okay. Alright so about you said in July that’s when he put his hands on your hips.,3.0
And he said come here and hugged you? ,3.0
And then he left his hands fall down to your buttock and then just squeezed and held you there for a while.,3.0
So that make you a little nervous having people over there.,3.0
Okay so it sounds like you're close with you're older sister.,3.0
And then okay you said that she's also outgoing.,3.0
Okay so it sounds like people she's known for a long time,3.0
She's more comfortable then.,3.0
Okay. So it sound like you have a really good relationship with her.,3.0
So they're usually tired after a long shift working?,3.0
So it was fun that you guys went to.,3.0
Okay. And you said you went out to eat?,3.0
So the best part was being able to sit down and have a meal together?,3.0
Okay. Wasn't anything that you didn't like or didn't enjoy about that time that you all went out to eat?,3.0
Oh okay so your sister was grumpy.,3.0
Okay so she got grumpy with your little sister she didn't want to play with her,3.0
Okay. So that that was nerve-racking.,3.0
Your Mom told you that?,3.0
Okay so you said that um you said that she asked if she could stay the next day.,3.0
Um you said your Mom was the one who told you?,3.0
On oh earlier you said you guys live in different couches?,3.0
Okay um and you said that you think that you feel asleep before her?,3.0
Okay um you mentioned I think that your Stepbrother went out to dinner with your parents?,3.0
Okay. So your little sister Joselyn was sleeping in lsradel's room?,3.0
Okay and lsradel was awake on her IPod?,3.0
Okay okay um now you say that Eddie took you and Jane Doe to go get donuts?,3.0
"Okay so he asked how you're doing, did you sleep well?",3.0
Okay so your Mom worked.,3.0
Okay. Um so you think it happened at your Grandma's house?,3.0
So you think it was about when you were four years old?,3.0
Okay so you were at Eddie's house in Fontana. Okay so um you said you went in the room with him?,3.0
Aha. So he talked to you about school?,3.0
So you said that he grabbed you by your waist?,3.0
And pulled you towards him and caught you off guard cause he never done that before?,3.0
You said that he was sitting down?,3.0
On your behind. Okay and you s.aid you ·vvere vvearing shorts?,3.0
He left them there?,3.0
Ok. So he didn't know that you were inappropriately touched?,3.0
Ok. So you said that um when he put his hands on your waist...,3.0
Um you have your grounds to you know...,3.0
"How people touch you, um you said, you, you pulled away.",3.0
Okay. Now you said that when he put his hands on your waist that you pulled away?,3.0
Okay so he gave you a confused face?,3.0
You said he was sitting on the bed?,3.0
When he pulled you tO'vvards him you said that he opened his legs?,3.0
"Okay so his hands started going down,",3.0
Okay um and you said you were wearing shorts?,3.0
Okay um so you said his hands v-.;ere touching your butt and then you pulled away.,3.0
Okay then he gave you that confused face.,3.0
Well you said that that made you feel confused?,3.0
"Okay so after you pulled away after he put his hands on your butt,",3.0
You said he he then put his hands on your waist again?,3.0
Okay and was telling you that he was proud of you.,3.0
Okay so you were trying to make your body so that it didn't move easily.,3.0
Okay okay and you told me that you have your your ground for,3.0
Okay so he put his hands on your waist again and then you were making your body so that you couldn't be moved easily,3.0
"Touched you and you said that he put his hands on your waist again, he was telling you that he was proud of you",3.0
Okay so he was talking to you about the time that you guys butted heads.,3.0
Okay and so you both started crying?,3.0
No you and big Eddie when he had his hands on your waist.,3.0
Aha you don't tell him that?,3.0
"So when you guys were having this conversation, you said he started crying and you were crying and you talked about how um you know people talking about people dying or being sick that",3.0
That makes you cry.,3.0
Ok the middle of the butt.,3.0
Oh it was his ?,3.0
So it was his arms?,3.0
That were touching you're the middle of your butt?,3.0
Okay but you said that you could feel like his hands going down,3.0
And you could feel him touching the middle part of your butt.,3.0
"Okay and you said the same, confused",3.0
"Okay um were there okay um you said you asked if you could go,",3.0
So he pinned you down on the bed.,3.0
So he had his shirt was off?,3.0
Okay so you're touching by your shoulder on your arm.,3.0
"Okay, okay. So um you said that you told him to stop that",3.0
You felt uncomfortable,3.0
Okay so you were only able only able to kinda block him one time? The second time he came out?,3.0
He said you were sleeping like this? He demonstrated it?,3.0
"That's okay. Um, but you think it was the middle-eastern guy that had the ad up on the computer screen? Do you remember that or you aren't sure? But, you don't remember that?",3.0
He knows that your 13? Okay. And you'll be 14 this year right? Okay. What it just you and your friend in the car? No one else was in the car?,3.0
"So how, so you said that they were setting up pages.",3.0
Sunglasses? That's you? ,3.0
What was the original plan? Like Mary was going to take you to meet him and then what was going to happen?,3.0
"Ok, did anybody ever threaten you or hurt you in any way? I know you said that you weren't putting up with certain things.",3.0
"Right, is that right? Ok. And then you kept his number because in case you needed it?",3.0
So he walked outside. So this is all at the house then? I thought he took I thought he took you home?,3.0
"Okay, okay. And, correct me if I'm wrong, you said John was the one who was friends with Mary first, right? And that's how you met them? ",3.0
"Okay. So, you're 13. Did he take any photographs of you when you were 13? So in 13 you're in junior high?",3.0
Is that right? And that’s the one you think is like 123-456-77 and then some four. And you had to respond to the texts or the calls?,3.0
Was it that? You did - but you did - so you had a phone?,3.0
"Jane, WHAT AM I GOING TO DO WITH YOU? AND THEN -- SO YOU WORKED FOR HIM TWO TIMES. YOU WORKED FOR HIM FOR MORE THAN TWO DAYS,",3.0
You were walking? Okay. And then an officer stopped you and talked to you?,3.0
"Send me pictures and stuff like that, so I had heard that there was a time I think the girls were staying at your house? Kind of when that first started? Like John, one of the first times that he reached out and offered money? ",3.0
"Like that, and that was sex with him? That wasn't like him having you have sex with somebody else?",3.0
And then what happened? You went to the bathroom and then you came back out,3.0
Ok. So tell me about this guy. So this guy initially you met him like he responded to an ad? ,3.0
"Yeah ok. So because I am just coming in, tell me a little bit about kind of where all this began, so you said you were at the bridge?",3.0
"You don't know? But you do remember um, there was a date with that black guy?",3.0
"All right. Um, so who took the pictures of you? You said it was the other pimp? ",3.0
When that happened? You've never had anyone ask you to do anything like that to them?,3.0
Ok well so tell me about them. So it's John.,3.0
"Under the blanket, and then uh so your hands were down here like this? And then he pulled the blanket off?",3.0
"Ok. I know you said that Mike. You talked about Mike being friends with Mary and vice versa. And also talked about Mike taking care of people and Mike helping out Mary. So you don't know for sure, but you think he did helping her out with like getting her things to eat. ",3.0
OVER 20 TIMES? AND HE KNEW YOU WERE YOUNG?,3.0
"And just so I'm clear, you said that this started when you were 11, um, in the home that you're in now. You were in the computer room, right, watching --",3.0
And tell me about. And while this was happening you're starting this relationship with John. ,3.0
"You can't see the face of the boy. You see the boy and his legs are up, and the man is putting his finger in the boy. Okay? So I'm going to show you this and then you tell me what you know. Here, I'll come over here. So, who's this? You see that tattoo?",3.0
Ok. When I asked you about John and Mike you told me that you thought about it. You know you wondered. They were friends before and you asked them and they told you no. ,3.0
"Would that be, ok good. So, I understand that your mom is.",3.0
"Ok, and what about the, you said there were two cars?",3.0
"All one word, all lowercase?",3.0
And who else have you told? I understand from there your mom drove you over to your grandmother's house?,3.0
"Okay. Were you ever forced, to do anything sexual? Because I know you mentioned that time you woke up, and that like, guard guy or something like that was doing something to Jane?",3.0
"Oh, ok. So it wasn't that night. It was a different night?",3.0
"Okay. Did he - obviously he must not have had his clothes on or else it'd be really difficult to do it right? Um, so that's how it kind of started? It was with you and him and then he wanted to, you said have sex with you?",3.0
DO YOU REMEMBER THAT? BUT YOU KNOW BREE,3.0
"What does it mean, You gonna be on my team? What was he asking you?",3.0
Where do you wanna sit? You tell me where you wanna sit and where you would like me to sit. I'll let you decide what our seating arrangements are. You wanna sit there?,3.0
"I know you said that there were a couple different times that she talked to you about helping her make some money with other people. You talked about once with the text. And you were like what is this for? And another time, one was $200 the other one was like $400. Where she wanted to do something with you. ",3.0
"That's okay. And this is a goofy name, have you ever seen it before? It's like David, Hoodie, Houduie (phonetic) or something like that? ",3.0
"No. And then how did you get from Loco's, remind me? Your cousin from California sent you an Uber?",3.0
You gotta go.,3.0
Okay. So you and Dad got to stay up there for a while. You were there for a couple months?,3.0
"Ok, so he, he met you on one of these sites and you said that he gave you weed?",3.0
Three or four? So after four dates you usually go back and buy more?,3.0
"Ok, tell me about how you feel about being at John’s then? You been there for, about a month? ",3.0
Then the dog attacked him? And then you said he started hitting you again.,3.0
And he did the exact same thing used one of his hands uh is he still on the right side of you? Your laying down and then he grabs you and then he walked away and you had your arms across and the blanket how did he get to you?,3.0
Uh huh. It’s you? And that’s the sweatshirt he gave you?,3.0
"On your back. Okay. Did it ever end up on the floor, on the carpet in your room, do you know? No? Um --what did it -- you're sure it was liquid?",3.0
"YEAH, WHICH ONE--ONE OR BOTH OF THEM?",0.0
"Ok, so how long was it between him meeting John and becoming boyfriend and the camping trip? ",0.0
"Ok, so I know with everything going on we've all been out of school and doing different things, you know in the world right now with everything shut down so tell me something interesting that you like to do.",0.0
"Ok. And you say everybody, it was him and?",0.0
"So that's his dad. And then, your mom was with the baby, which baby?",0.0
"Ok. So how many days did you camp there with everyone? With Mary, Jane, and John?",0.0
It was always in the first floor. Tell me about the last room that he had sex with you in.,0.0
And then what?,0.0
You were still at his house. Mm-hmm. What happened?,0.0
"Snap, oh that's right. Sorry, ok, so he dropped you off at the train station, and then what happened?",0.0
Thank you. And what's Mike’s Snapchat name?,0.0
"You were talking about the one sleepover you remember you said between six to eight. You knew you were in Girl Scouts at the time and you were sorting cookies. You started talking about that. Tell me, I wanna go back to the beginning of that memory. ",0.0
I gotcha. How long have you been here?,0.0
And then what happened?,0.0
"And when she was saying nine more months, what was the reason that she wanted to stay for nine months?",0.0
Or tell me about any kind of sexual activity that happened.,0.0
