Question,Label
Okay. Wasn't anything that you didn't like or didn't enjoy about that time that you all went out to eat?,3
Oh okay so your sister was grumpy.,3
Okay so she got grumpy with your little sister she didn't want to play with her,3
Okay. So that that was nerve-racking.,3
Your Mom told you that?,3
Okay so you said that um you said that she asked if she could stay the next day.,3
Um you said your Mom was the one who told you?,3
On oh earlier you said you guys live in different couches?,3
Okay um and you said that you think that you feel asleep before her?,3
Okay um you mentioned I think that your Stepbrother went out to dinner with your parents?,3
Okay. So your little sister Joselyn was sleeping in lsradel's room?,3
Okay and lsradel was awake on her IPod?,3
Okay okay um now you say that Eddie took you and Jane Doe to go get donuts?,3
"Okay so he asked how you're doing, did you sleep well?",3
Okay so your Mom worked.,3
Okay. Um so you think it happened at your Grandma's house?,3
So you think it was about when you were four years old?,3
Okay so you were at Eddie's house in Fontana. Okay so um you said you went in the room with him?,3
Aha. So he talked to you about school?,3
So you said that he grabbed you by your waist?,3
And pulled you towards him and caught you off guard cause he never done that before?,3
You said that he was sitting down?,3
On your behind. Okay and you s.aid you ·vvere vvearing shorts?,3
He left them there?,3
Ok. So he didn't know that you were inappropriately touched?,3
Ok. So you said that um when he put his hands on your waist...,3
Um you have your grounds to you know...,3
"How people touch you, um you said, you, you pulled away.",3
Okay. Now you said that when he put his hands on your waist that you pulled away?,3
Okay so he gave you a confused face?,3
You said he was sitting on the bed?,3
When he pulled you tO'vvards him you said that he opened his legs?,3
"Okay so his hands started going down,",3
Okay um and you said you were wearing shorts?,3
Okay um so you said his hands v-.;ere touching your butt and then you pulled away.,3
Okay then he gave you that confused face.,3
Well you said that that made you feel confused?,3
"Okay so after you pulled away after he put his hands on your butt,",3
You said he he then put his hands on your waist again?,3
Okay and was telling you that he was proud of you.,3
Okay so you were trying to make your body so that it didn't move easily.,3
Okay okay and you told me that you have your your ground for,3
Okay so he put his hands on your waist again and then you were making your body so that you couldn't be moved easily,3
"Touched you and you said that he put his hands on your waist again, he was telling you that he was proud of you",3
Okay so he was talking to you about the time that you guys butted heads.,3
Okay and so you both started crying?,3
No you and big Eddie when he had his hands on your waist.,3
Aha you don't tell him that?,3
"So when you guys were having this conversation, you said he started crying and you were crying and you talked about how um you know people talking about people dying or being sick that",3
That makes you cry.,3
Ok the middle of the butt.,3
Oh it was his ?,3
So it was his arms?,3
That were touching you're the middle of your butt?,3
Okay but you said that you could feel like his hands going down,3
And you could feel him touching the middle part of your butt.,3
"Okay and you said the same, confused",3
"Okay um were there okay um you said you asked if you could go,",3
So he pinned you down on the bed.,3
So he had his shirt was off?,3
Okay so you're touching by your shoulder on your arm.,3
"Okay, okay. So um you said that you told him to stop that",3
You felt uncomfortable,3
Okay so you were only able only able to kinda block him one time? The second time he came out?,3
He said you were sleeping like this? He demonstrated it?,3
"That's okay. Um, but you think it was the middle-eastern guy that had the ad up on the computer screen? Do you remember that or you aren't sure? But, you don't remember that?",3
He knows that your 13? Okay. And you'll be 14 this year right? Okay. What it just you and your friend in the car? No one else was in the car?,3
"So how, so you said that they were setting up pages.",3
Sunglasses? That's you? ,3
What was the original plan? Like Mary was going to take you to meet him and then what was going to happen?,3
"Ok, did anybody ever threaten you or hurt you in any way? I know you said that you weren't putting up with certain things.",3
"Right, is that right? Ok. And then you kept his number because in case you needed it?",3
So he walked outside. So this is all at the house then? I thought he took I thought he took you home?,3
"Okay, okay. And, correct me if I'm wrong, you said John was the one who was friends with Mary first, right? And that's how you met them? ",3
"Okay. So, you're 13. Did he take any photographs of you when you were 13? So in 13 you're in junior high?",3
Is that right? And that’s the one you think is like 123-456-77 and then some four. And you had to respond to the texts or the calls?,3
Was it that? You did - but you did - so you had a phone?,3
"Jane, WHAT AM I GOING TO DO WITH YOU? AND THEN -- SO YOU WORKED FOR HIM TWO TIMES. YOU WORKED FOR HIM FOR MORE THAN TWO DAYS,",3
You were walking? Okay. And then an officer stopped you and talked to you?,3
"Send me pictures and stuff like that, so I had heard that there was a time I think the girls were staying at your house? Kind of when that first started? Like John, one of the first times that he reached out and offered money? ",3
"Like that, and that was sex with him? That wasn't like him having you have sex with somebody else?",3
And then what happened? You went to the bathroom and then you came back out,3
Ok. So tell me about this guy. So this guy initially you met him like he responded to an ad? ,3
"Yeah ok. So because I am just coming in, tell me a little bit about kind of where all this began, so you said you were at the bridge?",3
"You don't know? But you do remember um, there was a date with that black guy?",3
"All right. Um, so who took the pictures of you? You said it was the other pimp? ",3
When that happened? You've never had anyone ask you to do anything like that to them?,3
Ok well so tell me about them. So it's John.,3
"Under the blanket, and then uh so your hands were down here like this? And then he pulled the blanket off?",3
"Ok. I know you said that Mike. You talked about Mike being friends with Mary and vice versa. And also talked about Mike taking care of people and Mike helping out Mary. So you don't know for sure, but you think he did helping her out with like getting her things to eat. ",3
OVER 20 TIMES? AND HE KNEW YOU WERE YOUNG?,3
"And just so I'm clear, you said that this started when you were 11, um, in the home that you're in now. You were in the computer room, right, watching --",3
And tell me about. And while this was happening you're starting this relationship with John. ,3
"You can't see the face of the boy. You see the boy and his legs are up, and the man is putting his finger in the boy. Okay? So I'm going to show you this and then you tell me what you know. Here, I'll come over here. So, who's this? You see that tattoo?",3
Ok. When I asked you about John and Mike you told me that you thought about it. You know you wondered. They were friends before and you asked them and they told you no. ,3
"Would that be, ok good. So, I understand that your mom is.",3
"Ok, and what about the, you said there were two cars?",3
"All one word, all lowercase?",3
And who else have you told? I understand from there your mom drove you over to your grandmother's house?,3
"Okay. Were you ever forced, to do anything sexual? Because I know you mentioned that time you woke up, and that like, guard guy or something like that was doing something to Jane?",3
"Oh, ok. So it wasn't that night. It was a different night?",3
"Okay. Did he - obviously he must not have had his clothes on or else it'd be really difficult to do it right? Um, so that's how it kind of started? It was with you and him and then he wanted to, you said have sex with you?",3
DO YOU REMEMBER THAT? BUT YOU KNOW BREE,3
"What does it mean, You gonna be on my team? What was he asking you?",3
Where do you wanna sit? You tell me where you wanna sit and where you would like me to sit. I'll let you decide what our seating arrangements are. You wanna sit there?,3
"I know you said that there were a couple different times that she talked to you about helping her make some money with other people. You talked about once with the text. And you were like what is this for? And another time, one was $200 the other one was like $400. Where she wanted to do something with you. ",3
"That's okay. And this is a goofy name, have you ever seen it before? It's like David, Hoodie, Houduie (phonetic) or something like that? ",3
"No. And then how did you get from Loco's, remind me? Your cousin from California sent you an Uber?",3
You gotta go.,3
Okay. So you and Dad got to stay up there for a while. You were there for a couple months?,3
"Ok, so he, he met you on one of these sites and you said that he gave you weed?",3
Three or four? So after four dates you usually go back and buy more?,3
"Ok, tell me about how you feel about being at John’s then? You been there for, about a month? ",3
Then the dog attacked him? And then you said he started hitting you again.,3
And he did the exact same thing used one of his hands uh is he still on the right side of you? Your laying down and then he grabs you and then he walked away and you had your arms across and the blanket how did he get to you?,3
Uh huh. It’s you? And that’s the sweatshirt he gave you?,3
"On your back. Okay. Did it ever end up on the floor, on the carpet in your room, do you know? No? Um --what did it -- you're sure it was liquid?",3
"YEAH, WHICH ONE--ONE OR BOTH OF THEM?",0
"Ok, so how long was it between him meeting John and becoming boyfriend and the camping trip? ",0
"Ok, so I know with everything going on we've all been out of school and doing different things, you know in the world right now with everything shut down so tell me something interesting that you like to do.",0
"Ok. And you say everybody, it was him and?",0
"So that's his dad. And then, your mom was with the baby, which baby?",0
"Ok. So how many days did you camp there with everyone? With Mary, Jane, and John?",0
It was always in the first floor. Tell me about the last room that he had sex with you in.,0
And then what?,0
You were still at his house. Mm-hmm. What happened?,0
"Snap, oh that's right. Sorry, ok, so he dropped you off at the train station, and then what happened?",0
Thank you. And what's Mike’s Snapchat name?,0
"You were talking about the one sleepover you remember you said between six to eight. You knew you were in Girl Scouts at the time and you were sorting cookies. You started talking about that. Tell me, I wanna go back to the beginning of that memory. ",0
I gotcha. How long have you been here?,0
And then what happened?,0
"And when she was saying nine more months, what was the reason that she wanted to stay for nine months?",0
Or tell me about any kind of sexual activity that happened.,0
Ok and tell me about her.,0
Okay. How many do you buy at one time?,0
Okay and you were sleeping on the couch where was JANET DOE sleeping?,0
HOW MANY TIMES YOU THINK YOU HAD SEX WITH HIM?,0
"So you’re waiting in the truck, what’s the first thing that happens while you guys are there waiting in the truck?",0
What was his name?,0
OKAY. WHEN HE GOT ON TOP OF YOU WHAT HAPPENED?,0
Tell me about that part. ,0
How was his body?,0
"Ok, what other things would he say that made you think that they were boyfriend girlfriend? They said baby.",0
Ok. What did he do?,0
How old is she?,0
WHAT WAS YOUR TRAP EVERY NIGHT?,0
"Ok, so about what time was it when you left San Diego?",0
It sounds fun. And how long have you been doing cheerleading?,0
Ok. Where did you guys get the 80 dollars from? ,0
And what did you say to you at that time?,0
HOW TALL DO YOU THINK HE IS?,0
Ok. And what's it by?,0
"Ok. I know the circumstances are a little weird, but I’m just going to give you a few pieces of information about the things that we have set up here. So be aware, we have a camera as you can see, we record every interview that we do. And then the agent is out in the hallway, she’s just going to watch from there, she makes sure my equipment is working. I’ll touch base with her later though. And so it was kinda loud in the hallway but my name is Stacy, and my job is as a forensic interviewer and I work for homeland security investigations and my job is really just to talk to the people involved in investigations that are not in trouble. So that’s the first and most important thing I want you to know today is that you’re not in trouble for anything. And so I also have an audio recorder just as a backup  because every now and then computers fail and so the audio recorder is on, I got a notebook I just may make some notes, but you’re always welcome to see them in writing. And as we go along, I’m going to ask you lots of questions today so at any point if you have any questions for me you can ask me all the questions too ok? So Janet, tell me your full name.",0
Yeah right. And thank you for not filling in the blanks of where your memories are and letting me know where the memories are blank. Thank helps. How many years do you remember doing Girl Scouts there with that family? ,0
So how did you end up here?,0
"Ok, what do you mean by all during the night?",0
Ok. Tell me exactly what John said about that.,0
Where did you get the birth control?,0
Tell me about the other girls. ,0
"TELL ME ABOUT A SITUATION WHERE TWO GIRLS ARE WORKING, THEY BOTH HAVE FOLKS, MEANING THEY BOTH HAVE PIMPS --",0
What type of tattoos does he have on his face?,0
Okay what did you call him?,0
"Ok, so when did you realize that it became, like, you were like, we were just gonna like leave and then come back like when did you start realizing it was bigger? ",0
Tell me about your room.,0
And then what happened?,0
SO WHAT HAPPENED AFTER THAT?,0
"Ok. All right, so when you're ready, tell me about this conversation [shows photo to minor]. ",0
Um -- which bedroom?,0
"Oh, ok. How long?",0
WHY IS THAT DUMB?,0
Ok. But at some point she had told you John had sex with her because he wanted to sort of like test the merchandise.,0
How old do you think she is?,0
Who else is in your family? You said you miss your family. Who else is in your family?,0
Ok. How long have you lived here? ,0
Ok. And then after you got the money how long between getting the money and getting the phone? ,0
WHAT DID HE TELL YOU?,0
Ok about how much money was she making doing this?,0
Ok. Tell me about that.,0
Okay but what what was what was he grabbing when he put his hand inside your bra.,0
"Ok, so that was the second pimp. Tell me about the third one.",0
"Ok so when you were first at their house with Mike and his girlfriend, what was it like there? Tell me if anything's happened while you were over there.",0
WHY NOT?,0
Ok. And about like how old was Tom?,0
Anything that you can think of?,0
How old's John?,0
"Mk, so Jane, [um where exactly was this celebration at?]?",0
Who told you?,0
"Ok, so you were feeling pretty bad. So you tell this guy, can you drive me to Ocean Blvd and Flower Dr and is that, where were you going when you were in Ocean Blvd? ",0
What do you like to eat?,0
"Ok, and so when you said that you had to do some team building, tell me all about the team building.",0
How old is Mary?,0
What kinds of things do you like to watch on Youtube?,0
Ok so who are the other kids in her house? ,0
WHEN WAS THE OTHER TIME?,0
"Ok. Maybe ask you about, tell me about anything you heard about you know John maybe asking for pictures from kids who aren't 18. ",0
Ratted himself out to who though?,0
"Okay and when you say doing stuff, what kind of stuff do people do for money? For it to be human trafficking?",0
"Ok, and Tom?",0
This one is? How do you know these are Jane’s?,0
HE WANTED YOU TO GO OUT THERE AND DO WHAT?,0
What color was it.,0
And what's the barbecue for him?,0
How did you guys pay for the snacks?,0
"True, and when you think about help and what you got to do and what you want to do, what are you seeing?",0
How long did you work there?,0
Your calves. Okay. Describe how that -- how that would come about.,0
With what gang?,0
Mm-hmm. What did he use to smack you?,0
She was where?,0
HOW MUCH DO YOU THINK HE MADE?,0
WHO?,0
What do you mean by kinda? ,0
WHOSE POCKETS DID SHE PAY? KEEP IT 100.,0
Okay so right now the [inaudible] we are talking about that tell me-help me understand exactly what happened on those two times. ,0
"Eighteen-oh-two. All right, ok, so well before we get started with some of the other questions, you know, we just met in the car with other agent Johnson, I don’t really know about you, tell me something that you like to do.",0
What was it?,0
WHAT COLOR WAS YOUR BRA?,0
"Okay, good. What grade are you going in?",0
"Ok, so Jane Doe. What's your date of birth? That's one thing that I don't know. For sure for sure.",0
Ok. Tell me about what was happening in the car during that ride.,0
"All right, and so Jane, with the picture that I just showed you, what happened right after the picture was taken?",0
So tell me what does mom try to do when you're in trouble with her. Like what does mom do? ,0
"Ok and then after he took the picture, what happened?",0
Ok. What else do you want me to know about you?,0
Okay. What kind of car did he have?,0
Ok. What did you see on his body that stood out to you?,0
WHAT'S A TRICK?,0
Exactly what it looked like,0
"Okay, let's see how much time would you say you spend there over the week?",0
When was this? ,0
Have you ever met Mike?,0
Where in Pennsylvania?,0
Eighteen. When is your birthday?,0
Ok tell me about being ready to go.,0
"Ok, so you get off the bus and he's waiting for you, and then what happened?",0
"Ok, and then tell me about the conversation John had with you after that. ",0
"WHEN WE'RE DONE WE'LL CALL HER, OKAY? LET ME FINISH THIS. THAT'S WHAT I (UI), ALL RIGHT? WHERE DID RASHAD TAKE YOU AFTER HE PICKED YOU UP?",0
Okay. What do you mean by that?,0
"I know you said you wanna run away, what makes your sister wanna run away? ",0
"OK. NOW -- AND THAT'S OK. BUT IF YOU WERE SCARED, WHAT WERE YOU THINKING? WHAT WERE YOU SCARED OF? WHAT WERE YOU SCARED MIGHT HAPPEN -- SOMETHING MIGHT HAPPEN TO YOU?",0
OKAY. WAIT. WAIT. WAIT A MINUTE. TELL ME THE STORY. TELL ME THE STORY. YOU CAN (UI) ME. TELL ME THE STORY.,0
Ok. What about things that you're worried about with you and all of this? ,0
What’s his last name?,0
"Ok, so when Bree contacted you, how did she contact you?",0
On what?,0
Where would it have been?,0
"Kik, thank you. Tell me what you remember about that.",0
You said what?,0
Where'd you meet up at?,0
"So tell me, like in those mirror selfies what you can see.",0
"Ok, so the part that I'm confused about is it looks like your dad said when he caame and got you, you were in the shower and the only clothes that were there was a t-shirt. There were no other clothes [01:18:00] [12 second pause]. What happened?",0
And what's Mike’s brother's name? ,0
"Ok, how did he know.",0
What number did you use? Because they've got to call you.,0
Tell me about tenth grade. ,0
"Ok, walk me through that.",0
"Now, who is that person?",0
And you were like how old?,0
Like light but kinda brown-skinned so you think like black but light-skinned black or? Like how would you describe it?,0
What else do you want me to know or do you want me to understand?,0
Why did he think that? ,0
"Ok well at least it’s not just me, ok so tell me, like that’s the name I have, so tell me about that. ",0
WHAT DID SHE SAY?,0
Tell me more about who all was in the car.,0
"Gotcha, when you were going to school, where were you going last?",0
Aha. Like tell me how can you tell?,0
WHERE DID YOU GUYS PICK NICO UP?,0
"Oh, you were up there visiting, ok. And how do you know Mike?",0
"OR HIS DICK, I'M SORRY. NOW, HOW MANY TIMES --",0
So what's Dave’s nickname then?,0
Ok. So who said we can make money togther?,0
"Ok, well tell me whatever you know. I understand.",0
What are other words do you remember that he wrote down asking you? Like how did he ask you for picture?,0
"Okay, so this you’re telling me about Roblox, help me understand more about what makes-",0
Oh ok. And who else gets money?,0
Bree? Where is she?,0
What about gifts?,0
"Ok, Josie and what was the last name?",0
Tell me about like her with her phone. Like how was Mary with her cellphone?,0
What was some of the things that you thought about that he couldn't get? What were some possibilities?,0
So what is your full name?,0
How was she being mean?,0
OKAY. LET'S GO OVER SOME THINGS. WHEN DID THIS HAPPEN? WHAT DATES?,0
"And before he added you, what were you aware of? Like I know that you said you thought he was a good guy.",0
What movie did you see?,0
What kind of stuff did you lie about? ,0
"Ok, what phone is that?",0
So what were you putting in?,0
"Okay, so tell me what's your mama's name?",0
Okay. Like how would you describe your relationship with John?,0
"Ok, when he was communicating with you with messenger, what would he send you?",0
"I wanna make sure I'm understanding, who was gonna pay you for those things?",0
"So help me understand like, what initiated John having sex with you.",0
HOW OFTEN DID YOU DO IT? WHAT WOULD YOU DO WITH THE MONEY YOU MADE PROSTITUTING?,0
Ok and tell me what happens with the guys. ,0
How come?,0
"Ok, right. And what kind of phone did you have?",0
Tell me about where you went with Jay that day. Or that night. ,0
How long have you had that phone?,0
"Okay, tell me about Lori.",0
So January is when it all started ok. When John would pick you up tell me more about John picking you up for Dave to have sex with you?,0
Could be. Who's the 29 year old?,0
Did you what did you think that meant?,0
Ok. Tell me more about how the prices were figured out?,0
So when was that? ,0
And where was it that the sex happened?,0
HOW MUCH MONEY YOU THINK YOU MADE FOR HIM OVER THE TWO YEARS?,0
What did he tell you?,0
AND YOUR AUNT LIVES WHERE?,0
How come?,0
And where do you want me to be?,0
Which hospital?,0
"Ok, let me show you just to see clearly. Ok, what do you remember about that?",0
Uh-huh. What parts of your body could you see in that picture?,0
What do you mean by that?,0
What was uncomfortable? What was it that he did to you?,0
"And you mentioned you were practicing for your mom, was she with you or was she just like in a different room, or where was it?",0
Every day? How old are you?,0
Carl’s Jr.? What did you have there? What's your favorite meal there?,0
So that's what Mike says. What does John say about it? ,0
Who are those people? Give me those names then. Give me their first names. ,0
"Ok, and then at the campsite, how is it that he takes you to his house? How does that happen?",0
Like how were you where were your hands where was the blanket,0
Early this morning? What time this morning?,0
"Yeah. And you said he's older than you and he knows you're working. So, Why wouldn't he tell you not to do that. I mean, as a grown man, and he's your friend, why would he not say anything to you? What do you think about that?",0
No? Okay. So how would you describe your relationship with him other than just being a friend.,0
"Okay.   You said that your parents had gone out to dinner, did they come back? I'm gonna write that down, how old is Little Eddie?",0
"What were you aware of, or what did you see?",0
Did he have a nickname for you? What -- what does that -- do you know what that symbolizes? Why he would call it Inni?,0
"And did he take pictures like what, how did, how was it when you were working for him?",0
Yeah. How many times did you say you watched -- he asked you to watch pornography? Did he ask you to watch pornography? Did he ask you to watch pornography or would he -- how would you get on his lap? What would happen?,0
"So how long did you stay there? How long was she there with you, or were you there with her?",0
"He, in your mind, how is that person going to act? What are they going to do, how are they doing to talk to you?",0
WHERE WAS THIS AT? WHAT CITY WERE YOU IN?,0
How many bedrooms is it? Like how’s everybody fit? ,0
Tell me more about Tom. We didn't talk much about him. How do you know him? And that relationship. ,0
"What did you guys do, tell me about going to the arch.",0
"Anything else you remember? Like was there a case on it, what it look like?",0
Okay. It's every hour? So how many times you you we talking that he did that?,0
Is that the mp3 player? That tiny little thing what is that? What's the blue thing? ,0
"Ok, not too sure? What else about that do you remember?",0
What's Jake's last name? How do you know Jake?,0
"Would it, it doesn't bother you them going to jail? How do you feel about Ramiah?",0
You don't receive letters? Okay. As far as that goes where were you staying before you came here?,0
AND HOW DID YOU FIND HIM? WHAT NAME DID YOU PUT IN THE SEARCH FORM?,0
"Mm-hmm. And so this guy came in, and what did you have to do? 'Cause I know, I mean, there are different prices for different things. If he paid a hundred bucks, what did that get?",0
"Yeah, yeah. Did he just turn four months, so what's he doing now? ",0
Ok. Tell me what you know about Dave going to New York and when that was. ,0
"Okay. Do you hear my stomach growling?  (Laughing) So tell me about something's that you like to do, what do you enjoy doing?",0
And where was all this. That everyone's from. That everyone met? ,0
"OKAY. NOW, YOU SAID ""MC DONALD'S."" I JUST WANTED TO STOP YOU REAL FAST AND I WANTED TO GET THE LOCATION. WHAT MC DONALD'S ARE YOU REFERRING TO? WHAT CITY WERE YOU IN?",0
So what else do you like? What are you into?,0
"'Cause you ran away - I think the missing person's thing was - was it, um – old is it? How long ago did you run away?",0
Green Honda accord? Okay. How long have you been working on the streets like that?,0
"Well me too, I'm sure everyone would agree, they would too. When I talk about pocket change, I know some people carry like $200.00 sometimes just for emergencies and stuff like that. Some people only have 10 bucks. I have a dollar in my wallet. Okay, so on a given day, how much money do you have on you or you have available? Like maybe, you keep stash at home or wherever you're sleeping. How much money do you have on you at any given time? Approximately.",0
Tell me what he said to Anna and what Anna said back.,0
That's always been your name? Ok. And how old are you?,0
"So, how did that happen? How did you get that?",0
"And, did he explain like what would have to happen during all of those? Like what type of things you would have to do for a short stay or for half an hour or for an hour?",0
"Tell me about you, tell me about your family, tell me about school, tell me about what you like to do, all those things. ",0
Would he ask you? Describe to me how he would show you?,0
"NO? DID YOU END UP -- WHAT DID YOU THINK WHEN HE SAID, ""I WANT YOU TO MAKE SOME MONEY""? WHAT DID YOU THINK HE MEANT?",0
So when it was a real date like where did he take you or what did you guys do? ,0
Okay. Your grandmother is? Okay. How much money do you carry around on you at any one time? Or how much money do you have?,0
Ok. But when she met you was in juvie? And when was that? ,0
How come she didn’t get any calls? Like what do you think?,0
"Who did you see, in Palm City? Tell me about that.",0
"Okay, is that what you were telling me? Tell me what's that dresser look like? ",0
"Ok, all right, that helps you remember. So 2019 and of your senior year, ok. When John first kind of reached out to you on Snapchat, what kind of discussion was there around like ages? How old you were?",0
No? How come you guys went? How come he brought you?,0
"Mm-hmm, how'd you get there? Like why that place? ",0
I understand that you ended up at the sheriff's office yesterday. What happened then? How did you end up at the sheriff's office yesterday?,0
"Oh, ok. So now Jane, can you describe him for me? Like what did he look like do you know his last name? Tell me anything you know about him.",0
A group home in Victorville? Okay. And how did you get to the Santa Ana away from that group home?,0
"Ok, what did you guys do? Where’d you go?",0
"So John touched your breast, Mike touched your breast, or Michael. Who else?",0
"Just strictly working? And Tell me about the conversation with your friend? Like, how did you guys hook up to end up on Harbor and Hazard.",0
What does that mean to you? What do you think of when you hear that?,0
Okay. And tell me about that. When did he show you that and where was it?,0
"And I keep hearing you say that, that you wanna change your life and that you don't wanna do this anymore. I see tears. Tell me about your tears [hands over tissues]. I'm gonna leave them right here ok [places tissues on table next to minor]. What are you thinking? What are you feeling? ",0
Where - where did she pick you up at? Where did you guys meet at?,0
Mm-hmm. And then what happened next? What did he do with the pictures once he had them?,0
Ok. So he was in the car? Was he driving? Like what was he doing? ,0
How soon was it until you wind doing your first date? Was it that night? ,0
"Who all was at, tell me about the meeting at the mall. How did that happen?",0
"Ok, ok. Anything else you know about this? Who's taking this picture? ",0
Did he hand it to you or Ramiah or did he set it on the table or what did he do with it? ,0
What's her hair look like? What color?,0
"Ok, and so he would ask for pics. What kind of pics and videos did he want? What did he want you to be doing?",0
"Ok, and what is this and where is this an ad? What is this?",0
So when you would text them would that just be like a straight text to their phone number or would you use an app or how would that work?,0
Why do you think that is? How come you think he didn't go to your house?,0
AND DO YOU REMEMBER THE FIRST TIME YOU POSTED WITH HER? WHO SET THAT UP?,0
Tell me about his house. Where's it at?,0
"Okay. So when you are doing a date, you just oral or do you do full sex? What kind of dates do you do?",0
Pills. Tell me about like the pills. When would they give them to you? What are you thinking?,0
"Was this guy that she was dating like, how old was he, what did he look like like?",0
Ok so having sex. What about where you poop? What do you call that body part? ,0
Anything else you can think of? Were you scared of anything? What were you afraid was going to happen?,0
So tell me though about like what was the transition like from her in terms of like her deciding to sell her pussy. Like where did that come from? What was the thought process? ,0
"With him? With your friend? The one that drove you in the green Honda? Okay. How many times in the last four months, and you said you had over 100 dates in the last four months. How many times did he take you to Harbor, to that area?",0
Tell me about that. How come you guys ran? When was that?,0
"Someone you knew? Ok. Ok, so I know that they have your phone right now. So tell me what do you think? What kind of things are they going to find on your phone?",0
And then she was saying something about Palm city. Tell me about that.,0
These posts. So when you were refreshing them did you have the phone like how were you refreshing?,0
"Okay, and when you hear sex trafficking what does that mean to you? What does that mean? ",0
"Ok.What about were there any other places that John had you work besides the streets or the hotels? I know when you said that you first met John you guys also, he had gave you some money to buy some clothes. Tell me about that Jane.",0
"Now, tell me about Mike. Where does he live?",0
"After about two weeks. Tell me about, because I'm old and kind of dumb. What's the difference between, tell me the difference between just staying with him and dating him. What does that mean? Like what changed? ",0
"Ok, ok. Tell me about the person who brought you to California and how that contact happened. ",0
Yeah? What did they tell you?,0
What do you know about them? What do you remember about them?,0
Down here to Orange County? Okay. How long were you in that group home for?,0
"Okay, what did you think about that? What was that like for you?",0
"No, ok. And we talked in the beginning about how, you know, when you first got started, how you just kind of would set prices for different things. As things went on like how, how did, how were the prices determined? Like how did you decide or how was it determined that this was gonna be this amount of money and this was gonna be that amount of money? Like how, who did that? ",0
"So, are you excited about that? How do you feel about that?",0
"So ok, so, because I just want to try and figure out where all of this is. So he’s like calling you over, and you first see him and he later tells you he was at his P.O’s office. Where like do you know like what intersection that was? Where were you when you first found like you met him?",0
"Um, okay. So you said you might have been at a hotel at one point. Right? A motel? Where was that at?",0
"Ok, and when you say went home, went home where? What does that mean?",0
"And so this is at her house or where you stayed with him, where was that? What was it like in the area?",0
40/20? WHAT'S THAT?,0
"Okay? Let me just ask you this though, because you brought it up. Is, when you say, and again, only if you feel comfortable saying it,  especially  ith your attorney here, I want to be careful how I say this. So you said, “1 don't want him to get in trouble for the mistakes  I made. “ Okay, so what mistakes did you make?",0
"Mk, so hey, he started sending you some random stuff first and then he was like hey, then you said hey back and he was telling you that you look good and then he asked for your snapchat and you gave it to him. What's your Snapchat?",0
In Pennsylvania? What was the necklace like?,0
What do you mean? What did you hear?,0
You don't? How come?,0
10-12-02? Okay. And what's your firm address for record?,0
And you? Ok. So. I met you as Hannah. Right? What's your real name?,0
What else do you want me to know or understand? ,0
Can I ask you what messy means? What does that mean when you say messy? I'm not sure what that means so I want you to be specific about that.,0
"Ok, I had just heard that you were really good with computers so that's why I was asking that. Tell me a little bit more about yourself though. I mean I know we've been talking about this case and this investigation and I just kind of want to understand who you are too. Stuff that you like, stuff you don't like, who you are. What do you like to do?",0
No? Where's mom and dad.,0
What's she saying? What kind of threats?,0
So in February five different days?  Not in a row but five different days. What about in January? How many different days? ,0
"Okay. What did, um, do you know what the story was with him before he showed up? I mean, did Benji or somebody say, hey, there's a guy coming or what - mean, how'd you guys know that there was a date coming.",0
"Yeah, and then how did that get decided? How much money?",0
He wasn't up there with the rooms? Where was he?,0
"I'M NOT SAYING NOTHING ABOUT WHAT SHE TOLD ME. IT'S ABOUT WHAT YOU KNOW. WHAT DO YOU KNOW? WHOSE POCKET DID SHE PAY? I MEAN, WE'RE JUST IN HERE TALKING, BARBARA.",0
Okay. So you're lying on your back and spreading your legs -- um -- and where is he at? What is he taking photos of?,0
Right? So that first night how did it work like did you have to go somewhere? Like how did you end up making that 200 dollars?,0
"Do all kinds of things to get the dope. Like I get that. So tell me more about this you know it's a thought. And kinda where, how that started. Just the thought and like what happened with the thought. Tell me all about that. ",0
Jackson? How do you say the last name? ,0
"Mm-hmm, so tell me about school and I know you told me a bit about the house and the complication or the dynamics and all those things, ok. Tell me about being here. Tell me about how you guys got here.",0
What was Eve doing or how was Eve getting the dope for free? ,0
Or see anyone just give her the dope out of the norm of how you ever got dope before? Anything that stood out differently for you? So talking about her getting the $200 and there's things that come with it. That she can get her nails done for free and was there something else she can get done for free. What else was there? ,0
"Okay. Okay. Okay. So, just so we're kind of clear again, this -- this started when you were 11 at Northridge Elementary School down in the computer room. Um -- was watching pornography um -- he would masturbate himself and he would touch you and he did that down there for about two years. And then you were 13 he did the family room? Okay. So -- um -- so now you're 14 -- um -- how often -- uh -- how many times -- you said two to -- you said about four times a month he would touch your vagina with his hands. During that year, how -- how many months of the year did that happen four times a month?",0
"17th. Ok, alright. And so what happened to Mike? Where is he? ",0
Just dad? How did you end up in the group home from dad?,0
So March? That's when you guys started going. And where did you …,0
"And did, what else did he get for anything? What else did he buy?",0
"Okay. Where, like where were his legs?  How, how was he positioned? What?",0
Is anything coming out of his penis? Where is it going?,0
Did you have any money? Like how were you paying for stuff? ,0
"Is this what we started talking about in the beginning, how he would come into your room? Okay. So, you he would come into your room and what would he do?",0
The one in Boston. Tell me about how that conversation started? When did you first know that he wanted to go to the hotel?,0
Three times? So obviously this morning was one time. When was the other two times before that?,0
And where's home? What do you mean?,0
