Question,Label
"So, is it correct that you mentioned to her you were 'raped'?",3
"You mentioned to the detective that when asked about how the defendant touched you near your vagina, you said he remained outside rather than going inside, right?",3
"Steed is what you call him, right? Did you notice any alcohol with him?",3
"Right, you mentioned to the detective that he would often touch you whenever your mom went to work at night; is that correct?",3
"Alright. Can you recall the initial occasion you saw him on that Saturday morning?",3
"So, during the interview, you mentioned he only made contact with the chest area; is that right?",3
"Let's talk about the various discussions we've had today regarding the level of help your stepdad offered the family over the years, okay?",3
"In court today, you mentioned that the defendant touched you twice. However, isn't that a different account from what you told Ms. Abrego in February 2011?",3
"It seems you mentioned earlier that you felt questioned by Detective Ambito this morning; is that correct?",3
"He hasn't contacted you by phone after that time, right?",3
"It must have been really difficult for you when all this occurred, right?",3
"You mentioned feeling closer to your brother James compared to Jan, correct?",3
"It seems that this was not mentioned to us before, right?",3
"Alright. So, you were given the option to have someone like your counselor here with us, and you chose to speak to Ms. Abrego alone; is that right?",3
"I remember discussing some of these topics earlier today, but at that initial hearing, he only made contact below your waistband; is that correct?",3
"There was no instance when he inserted his penis into your vagina, right?",3
"I'm sure you've never actually seen his private parts, right?",3
"Mr. Parungao didn't ever do such a thing to you, right?",3
"From what I understand, you mentioned earlier that you don't quite remember speaking with the detective last May; is that correct?",3
"Ms. Abrego was the only person in the room when you talked to her; is that right?",3
"You put your hand across your chest, over your breasts; isn't that right?",3
"Alright, your mom informed you about what the defendant confessed to the detective that day, isn't that right?",3
"I recall there being an issue with not using the fan, which made the bathroom steamy; is that right?",3
"It seems that a CPS investigation began afterward, isn't that right?",3
"So, according to your report, the detective was informed that he reached inside your underwear and made contact in that manner, right?",3
"I previously inquired about certain measurements during the initial hearing, correct?",3
"Can you describe the period between when you spoke with Tina and your conflict with her? I’m curious about how long she kept your secret before revealing it.",3
"I understand you spoke with us earlier this year during a hearing in September; isn't that right?",3
"You noticed that the police were part of the situation, isn't that correct?",3
"So, you mentioned he only touched the chest area, is that right?",3
"When you were 12, you hadn't had any sexual interactions involving penetration with a penis, correct?",3
"You didn't say to Katie Weisberg that your stepdad made you have sex with him, right?",3
"So, after that interview, you wanted to discuss the apology letter with her, but she suggested contacting Detective Ambito instead, right?",3
"So, you mentioned it occurred roughly ten times; is that right?",3
"So, if I remember correctly, the other exaggeration you mentioned was shared with the detective, isn't it?",3
"So, you never invited him into your room, especially when he came in late at night; is that right?",3
"It seems like a timeless classic, don't you think? Is it something new for you?",3
"Alright. During that moment, you mentioned to Ms. Abrego what occurred with the defendant, isn't that so?",3
"You weren't made to talk to her or anything, were you?",3
"He hasn't contacted you by e-mail, correct?",3
"Alright. Your mom mentioned the apology letter to you, didn't she?",3
"It sounds like he's often occupied, isn't that so?",3
"Could you clarify whether the initial exaggeration you mentioned was communicated to your school counselor, Katie Weisberg?",3
"So, the situation altered such that you couldn't be alone with the defendant anymore, is that right?",3
"So, would you say those incidents occurred while you were sleeping, right?",3
"So you were indicating that he never actually went inside your vagina, correct?",3
"So, you mentioned he also made contact with your leg; is that accurate?",3
"It seems he hasn't been in touch, right?",3
"Earlier today, you mentioned that Mr. Parungao never made any inappropriate contact with you; is that correct?",3
"You placed your hand over your vagina as well; is that right?",3
"It's correct that you did not ask him for a massage, right?",3
"During your discussion with Detective Ambito on May 3rd, 2011, you demonstrated the location the defendant touched you; right?",3
"I'm confirming that you mentioned being with your dad when these events occurred.",3
"He moved out of the house around mid-May of 2011, correct?",3
"Earlier, you mentioned that Mr. Parungao didn't touch you under or inside your underwear; is this correct?",3
"You stopped going there after high school, isn't that so?",3
"So, you stopped pulling the blanket when it reached your face?",3
"That doesn’t assist you in recalling, does it?",3
"You mentioned earlier that you were upset with Eddie, correct?",3
"You mentioned at CALICO that his hands remained on the wall throughout, correct?",3
"So, that's what you and your father decided on?",3
"After informing the officer at the Fontana Police Department that nothing occurred, you later told the Children's Assessment Center that it did occur?",3
"So you found yourself frozen, just gazing at the wall without moving?",3
"She didn't give you any heads-up about introducing a new romantic partner into your life?",3
"All the grown-ups had already gone by the time Janet Doe's older sister arrived home?",3
"It seems like you never really wanted to do chores, wouldn't you say so?",3
"You were thinking about heading outdoors?",3
"So, that's what was going on?",3
"So, you mentioned that he was putting his hands on you?",3
"Were you in the living room?",3
"You mentioned that you asked her to keep quiet, correct?",3
"It seems you mentioned to the lady at the Children's Assessment Center that Maria, the mother, reached out to him, and he pulled his hand away from you abruptly before stepping outside?",3
"I want to make sure I understand correctly. The defendant is not your birth father, right?",3
"Is it true that before he ejaculated on the ground, he was licking your breast?",3
"Is it true that Steed and Shonna drove you home?",3
"Is it the case that you have no memory of mentioning to her that you were wearing a long skirt?",3
"They took you to the CALICO Center in San Leandro the following day with the police?",3
"When you were at his place, did you ever think about how large the house was or not really?",3
"He made you touch his penis until something came out?",3
"Alright. Just to clarify, is 'Armando' the person being accused and present in the courtroom?",3
"I GUESS THERE WEREN'T ANY OTHER INCIDENTS YOU REMEMBER?",3
"When Mr. Martin sat down, did he straight away pull the gun from his pocket and place it on the table?",3
"Did you mention that he reached into your trousers?",3
"Wasn't it true that you didn't mention it to your mom?",3
"So, what you mentioned was that he placed his mouth on your private area?",3
"The party took place before, correct?",3
"You went to the bathroom to get rid of it, right?",3
"When you returned, did you head out to the backyard to have donuts?",3
"The idea behind the plan was to make your mom upset and dissuade her from having another affair, correct?",3
"They asked you for money?",3
"So, did that catch your notice?",3
"From where I'm standing in front of you now, does this represent roughly the distance you were from him during your conversation?",3
"You shared what happened with a few friends, didn't you?",3
"I ASSUME YOU DIDN'T MENTION TO CALICO THAT YOU ASKED LAZARO TO STOP DURING YOUR INTERVIEW?",3
"So the police spoke to you back then, correct?",3
"You mentioned she was interested. Was it not the case that both of you were eager to go?",3
"Is today the first time you mentioned it during your conversation with the prosecutor?",3
"You mentioned you refused, is that correct?",3
"You mentioned it to the woman, didn't you?",3
"It seems like you are unfamiliar with that, right?",3
"So, based on what you've mentioned?",3
"It sounds like you were planning on heading over to your father's.",3
"Yesterday, I recall you mentioning during your testimony that the pumpkin carving event occurred when you were around six or seven years old.",3
"You were planning to visit some friends, right?",3
"You went home, cleaned up, and then went to sleep?",3
"So, you were continuing to be sexually involved?",3
"Alright, does that imply it was something other than an even split?",3
"So, it wasn't Bertha, but a different person?",3
"So that was the moment he asked you, Austin, to put this item away for him?",3
"You pushed him away, then he stood up?",3
"Janet Doe was in the front seat next to Mr. Manila, correct?",3
"This appears to be the handwriting you used when you wrote your name after identifying Alejandro, isn't it?",3
"I heard something about an incident in the Dublin house involving touching. Can you elaborate on that?",3
"You were with them from birth until around 2015.",3
"You mentioned telling her about him asking whether it upset you, right?",3
"IT SEEMED TO BE DARK?",3
"So it just ended up being part of the message, then?",3
"There wasn't any direct contact at this stage, right?",3
"I mentioned speaking with the police, and I asked about your feelings and the emotions you recall, right?",3
"It seems you mentioned Janet Doe said you'd be walking to get donuts, and then he offered to go with you?",3
"So, you just arrived home?",3
"It was during these talks with the defendant that he asked you about sexual topics?",3
"BY MR. SMITH: I understand you informed the jury about overhearing his conversation with the young girl.",3
"Your stay continued with your grandmother?",3
"The conversation regarding your dad, the defendant, and inappropriate touching?",3
"She was only a short distance away.",3
"All right. When you arrived at Job Corps, did you notice it was quite challenging?",3
"It's been discussed that the defendant engaged in inappropriate sexual behavior with you. Are you now stating that this isn't accurate?",3
"It sounds like she was quite distressed.",3
"It must have been surprising for you, right?",3
"You never attempted to reach out to him or contact him?",3
"You mentioned learning about it at school prior to visiting Grandma Rosa’s, correct?",3
"So after that, did you apologize to her once more?",3
"Alright. Were there instances where the photos were captured of you from the back?",3
"It isn't the same location as the first incident, not where the party was at the studio, right?",3
"You were lying down then?",3
"The incident took place in Oakland, right?",3
"Alright. You reached out to her through a message before having a conversation with anyone else, besides Jissette, that morning?",3
"The three of you, together with the older sister, didn't sit and discuss anything in her bedroom?",3
"It was visible to you, correct?",3
"Just one beer for Austin, is that correct?",3
"You didn’t notice what time it was?",3
"Your mom being involved with Alejandro made you upset, didn't it?",3
"Can you clarify if Derek was going to rest as you mentioned earlier?",3
"It occurred prior to the initial court hearing?",3
"I understand you communicated with her via text?",3
"Is it true that Janet Doe informed you her mother said, It's time for you, Jane Doe, to leave?",3
"He mentioned moving his finger inside your vagina and causing pain, is that correct?",3
"He was simply pushed off by you?",3
"There isn't a specific reason, right?",3
"It’s okay, you recall being at Calico, right?",3
"Mr. Billups: Statement: You mentioned this to the CALICO representative, didn't you?",3
"It sounds like perhaps you were dressed in either shorts or pajamas?",3
"It seems like you were aware of him taking pictures of you?",3
"What she told you, did it remain the same throughout?",3
"When you got back from Victoria Gardens, were your mom, your dad, and Tim the only adults home?",3
"When you went to the room with the large mirror for the forensic interview, do you recall having a conversation with Laurie Fortin?",3
"It sounds like you were describing what happened with the defendant and became upset?",3
"You mentioned feeling sticky, was it with your hand?",3
"It seems you're not sure about that, is that right?",3
"There were occasions when he touched parts of your body against your wishes, even when you hadn't consented to it.",3
"Alright, so you were upset and tearing up at various moments?",3
"So you never discussed any of these things with your brothers at any time?",3
"It seems like you weren't present, is that correct?",3
"He didn't say a word while he was touching your vagina on the couch, correct?",3
"You mentioned this to the school counselor?",3
"James is the brother that's nearer to your age, right?",3
"You said you didn't agree with that, right? You told him to stop?",3
"It seems like you softly said, I recall this.",3
"Do you really have no clue about the dimensions, like the width or length?",3
"So you're saying it occurred just twice?",3
"For how many years did you know the defendant before you turned 12?",3
"I UNDERSTAND. WHEN YOU SPOKE TO THE POLICE, YOU MENTIONED YOUR COUSIN HAD ALSO ACCUSED LAZARO; WHY DID YOU THINK THAT?",3
"There were no others with you and her?",3
"So, it was then that you thought about sharing this with your friend Ricky?",3
"You and your friend don't ever discuss that?",3
"So, you mentioned that he used to enter your room.",3
"Earlier, you mentioned some kind of arrangement with your father?",3
"So, you went back to the house where the person was living, and did things sort of resume as usual?",3
"You never went to Jan to say that the defendant was doing things to you, correct?",3
"It's like when you have a string on each side, similar to a thong.",3
"So, he didn't make contact with your legs, right?",3
"Things like that? Alright. So, you felt at ease with the family?",3
"Alright. So you didn't describe to her the places on your body where he touched you, correct?",3
"So, when you were at that location by the wall, you mentioned he ejaculated?",3
"It sounds like you're aware of this, right?",3
"It sounds like you needed to demonstrate to the judge where Mr. Parungao had made contact with you on your lower region, is that correct?",3
"You're having a birthday in the near future, right?",3
"You didn't have to bunk with your brothers or anything, right?",3
"When you were using the computer, how did you access it? Do you remember the password?",3
"Is that your name here? You don't have to mention your last name.",3
"So he didn't do it, is that correct?",3
"Upon coming back to the house, the accused was still around, wasn't he?",3
"Is it correct that you reside in Chula Vista?",3
"Can you share what you said to her?",0
"Can you explain why you decided not to tell anyone what you mentioned earlier?",0
"Can you describe why you mentioned to the interviewer that your dad, the defendant, touched you inappropriately?",0
"Can you explain why?",0
"What emotions were you experiencing when she was questioning you?",0
"Could you tell me which brothers you are referring to?",0
"Could you go back and describe where you were living around December 2016?",0
"Can you describe what you noticed when you first opened your eyes?",0
"Can you describe how you figured out it was a male?",0
"Could you tell me what shows you enjoy watching on television?",0
"Can you describe how much time you spent crying upstairs?",0
"Could you describe the types of pictures he captured?",0
"How do the two things vary from each other?",0
"Can you describe the place where you took a seat?",0
"Can you explain who you meant when you mentioned Eddie?",0
"Can you describe exactly where you mean when you say private part on your body?",0
"How would you describe how you got along with Frankie?",0
"What can you tell me about the T-shirt and pants you had on?",0
"Could you describe which breast was touched, or were both involved?",0
"Can you describe the way you went from the sidewalk by Red Buffalo to your apartment?",0
"Can you describe the location where the touching occurred?",0
"Can you tell me how many fingers he used when you were sitting on the couch and he put his finger inside your vagina?",0
"Who was the first to talk when you were in the room?",0
"Could you describe where Sam was while your mother was taking a shower?",0
"Can you tell me what she was called?",0
"Could you explain why you responded affirmatively?",0
"Could you describe which pieces of clothing he removed?",0
"What actions did you take once you were back in the car?",0
"Can you describe what happened when she was with him?",0
"CAN YOU DESCRIBE WHERE YOUR MOTHER WAS SITTING WHEN LAZARO FIRST CLIMBED INTO THE BED?",0
"Can you describe how much time you spent in the living room on that day?",0
"Can you describe the kind of place you relocated to in Concord?",0
"Can you explain the reason behind it?",0
"When exactly did you decide to close your eyes?",0
"Can you tell me more about how it occurred?",0
"How often do you recall saying no to him?",0
"Can you describe the usual notes you sing?",0
"Can you describe the number of bedrooms it has?",0
"Can you describe your current feelings about that situation?",0
"Could you tell me which school you attend?",0
"Who was with you when you got home?",0
"Can you explain how you recognized the voice as Mr. Manila's?",0
"Could you describe which hand he used?",0
"Could you tell me which grade you are in?",0
"Could you describe what you were hoping to do?",0
"Can you describe where she was located?",0
"Can you describe who that person is?",0
"How did you feel about everything that happened?",0
"What makes you identify this as the basement of the Scotts Valley house?",0
"What activities did you engage in when you went out late?",0
"What makes you feel unsure about trusting others?",0
"Could you describe the place where you spoke to your mom?",0
"How would you explain what your relationship with Jane Doe was like back then?",0
"Could you describe what happened then?",0
"What are the signs that help you identify it?",0
"Could you describe the months you think of when you say it feels more like summer?",0
"What was your morning like when you woke up?",0
"Could you explain to me where you mentioned Mayra?",0
"Could you describe who instructed you to enter the room for a conversation?",0
"What were you given?",0
"What was providing light in the room?",0
"Can you tell me the names of those involved?",0
"Can you describe which room you entered after you went back inside?",0
"Can you describe what he used to take pictures of you? Was it a phone or a camera, or something else?",0
"Could you describe what you were engaged in during that time?",0
"Could you tell me your father's name?",0
"Could you please share with me the date of your birthday?",0
"Can you explain the reason behind that?",0
"Could you share everything you wrote or mentioned in the message to your closest friend?",0
"What makes you think it was him?",0
"Can you explain how the discussion started?",0
"Could you explain what stands out to you about the time when your mom was in the shower?",0
"Can you describe what happened when you returned to the house?",0
"Could you explain who you meant when you talked about someone touching your chest?",0
"How did you feel during that moment?",0
"Could you describe what actions he took with the blanket after he returned to the dude room?",0
"Can you share more details about that specific memory with me?",0
"Can you describe your feelings about that?",0
"Can you describe it for me?",0
"What happened immediately after the defendant finished putting his penis in your butt?",0
"Can you describe who you think might have written that?",0
"Could you describe when it all began?",0
"Can you explain how you arrived there?",0
"Could you describe everything that took place?",0
"Could you describe what conversation you had with her once you arrived at the park?",0
"Can you tell me who that person is?",0
"What was happening while he was touching your private area?",0
"When you mentioned 'on one side,' can you describe what was located on the opposite side if fish were on one side?",0
"How did you initially get to know Daniel?",0
"What kind of consequences did you face at that time?",0
"Can you describe the person?",0
"Can you describe what actions the defendant took following that?",0
"What actions did he take?",0
"Could you describe what he was up to?",0
"Could you tell me the name of that school?",0
"Could you describe the spot where the video camera was placed?",0
"Could you describe what we are observing here?",0
"Can you describe the number of beds present in that studio apartment?",0
"When you mention being aware of what was happening, could you explain what you mean?",0
"When you headed upstairs, can you describe how many of your cousins were there?",0
"Can you share how many years you have been alive, young man?",0
"When did you receive these messages?",0
"Who was the one to start the kiss?",0
"Could you describe how often you stayed overnight at Janet Doe's place during the time you attended the same school?",0
"Could you explain the reason for that?",0
"How old does that make you now? Feel free to use your fingers to count if you'd like.",0
"Could you describe who was present in the other bedroom?",0
"Could you describe everything he brought along with him?",0
"Could you describe what Jocko was doing?",0
"What moments do you remember watching him?",0
"Could you describe what occurred with your friend?",0
"Can you recall the place your mom and family relocated to after living in the house in Fremont?",0
"Could you explain what you mean by up?",0
"Could you describe what happened the previous time?",0
"Can you describe how you obtained the drinks?",0
"How do you recall that happening?",0
"What events took place after school?",0
"Can you describe what you thought might happen and whether it was actually occurring?",0
"Could you describe to me the way you got into the house?",0
"Who is the sender mentioned?",0
"Could you describe once more how he was positioned in relation to you on the reclining sofa during the second instance he touched you?",0
"Could you explain what the walls separated?",0
"What made you realize that it was him?",0
"Could you describe what happened to us?",0
"Could you explain what occurred following those 15 minutes?",0
"What can you share about what occurs when you arrive at the hotel room?",0
"Could you describe what he did when he put his hand in the front of your pants?",0
"What was your age at the time?",0
"What made you uneasy about discussing it?",0
"Can you describe the place you were in while you were speaking with him?",0
"Can you tell me what you observed coming from his penis and where it ended up?",0
"Could you explain the place where you came across it?",0
"Could you describe which area of your skin he made contact with when you were in your brother's room?",0
"Alright, once they were gone, can you describe what you and your younger sister, Josselyn, did?",0
"Can you describe where Josselyn was at the time you woke up?",0
"Could you explain to me in detail what you meant when you mentioned he touched your chest area?",0
"How have you been feeling today?",0
"Can you tell me which school that was?",0
"Could you describe the duration of what happened?",0
"What made you choose not to discuss that with us today?",0
"Can you describe your position in the room?",0
"Could you recount how many there were at that moment?",0
"Can you share your thoughts on whether you believed things would change for the better in the new house?",0
"Can you describe what happened with the other phones?",0
"Can you explain what you see here in People's Exhibit 12?",0
"Can you describe exactly where on your legs he touched that forced your legs apart?",0
"Can you describe how far Deborah was when Lazaro joined you in bed?",0
"Could you share with me the number of siblings you have?",0
"Could you explain what you meant by saying you weren't allowed to leave?",0
"Could you describe what took place following that moment?",0
"Can you describe what you were doing from the moment you woke up until Mr. Manila returned, between 9 and 9:30?",0
"Can you describe who was using the third bedroom?",0
"Could you describe when he mentioned that to you?",0
"Can you describe the song you remember?",0
"Could you tell me which city the house we're discussing is located in?",0
"How would you describe the way he spoke?",0
"Can you describe what you did with your hands when you were feeling that pain during the first incident at the party?",0
"Could you explain the reason for that?",0
"How did you respond to what happened?",0
"What made you agree to that?",0
"Can you describe what made you upset?",0
"Could you describe how many showers are available in your house?",0
"Can you explain what you mean by having several tough times together?",0
"Could you explain what you meant by saying it was just at that time?",0
"Could you describe what happened?",0
"Who else made you upset on that day?",0
"Can you describe who else stayed in the first townhouse with you while you were living there?",0
"Can you describe where you were living when you were 15 for the third time?",0
"Can you describe the place where it happened?",0
"What made you understand how to open the deadbolt?",0
"Can you describe where you were taken by her?",0
"Could you tell us about how frequently he touched your vaginal area at the Sunol house?",0
"Can you tell me the new place you were taken to?",0
"Could you describe what took place when you went inside the closet?",0
"Can you describe everyone who was present at the party?",0
"Can you describe your position compared to where the defendant, your dad, was located?",0
"Can you describe what you see in that picture?",0
"Can you tell me when you were born?",0
"What happened after you and Janet Doe went to the backyard to eat your donuts?",0
"Can you describe who was at home when it first occurred?",0
"What was your usual way of getting home after school?",0
"Can you share your age with me?",0
"Can you describe the length of time you were waiting there?",0
"How did you feel about that?",0
"Could you describe the street to me?",0
"What actions did you take once he joined you and Janet Doe for a conversation?",0
"At what age did the inappropriate behavior start with you?",0
"Who was it that entered the vehicle?",0
"What actions were you taking as your pants were being undone?",0
"Could you tell me your age, Keola?",0
"What actions did you take upon arriving at the donut shop?",0
"Can you describe how the bathroom looks?",0
"During the second discussion in front of the house, how often do you think you told them that nothing occurred in the bedroom?",0
"Could you explain how you realized you were in a difficult situation?",0
"Could you explain where he placed the vibrator when he was in contact with you?",0
"Could you describe in detail what you mentioned to the officers about his inappropriate touching?",0
"Can you explain to me what led to that situation?",0
"Could you describe how you identify the photograph labeled People's 2 AE-4?",0
"Could you explain what kinds of touches you experienced when he touched your vaginal area?",0
"Could you describe what took place on Monday morning?",0
"Could you tell me which grade you are currently in?",0
"Can you tell me what grade you were in when you were 11?",0
"Can you describe what occurred after that?",0
"Could you explain how you and the other person ended up lying on the bed watching a movie, and who thought it would be a good idea?",0
"Can you describe how they appeared from the sides?",0
"Can you describe what led you to go out to the car? Did your mom ask you to come, or did you decide on your own?",0
"Could you describe your relationship with Jan?",0
"Could you describe how lengthy the touching incidents were when he interacted with you? What would be the usual duration for such occurrences?",0
"Did you find out your mom was there while staying at your aunt's, or did someone tell you?",1
"Can you explain how he prevented you from doing that? What exactly do you mean?",0
"Can you explain the reason for that?",0
"Could you describe the way he would touch your stomach?",0
"What were the reasons you started crying during the interview?",0
"Were you treated harshly during the interrogation by Detective Ambito, and did he pressure you to say certain things? Can you explain what happened?",1
"Could you tell me their names and how old they are?",0
"Alright, can you share some of the honest things you mentioned?",0
"Could you explain what made you mention him touching your bottom during that discussion? What about that event stood out to you?",0
"Would you be able to indicate with your fingers the approximate distance or length in inches?",1
"Could you describe step-by-step what happened after he spread or touched your knees and pulled your legs? Did he move his hands side to side or front and back?",0
"What was it that made you feel upset?",0
"What events took place following the defendant's apology?",0
"Can you describe the longest time he was away? How would you say how long he was gone initially?",0
"Is he sitting on something and can you mention any of his clothing items for the record?",1
"How confident do you feel about that?",0
"Are you currently attending any school?",1
"Can you tell me which college he attends?",0
"Could you describe to me what you shared with Ms. Weisberg?",0
"Could you tell me who you were talking to, Alfredo, and what the discussion was about?",0
"How were you positioned, and which side of your body were you lying on?",0
"Who was the first person you talked to about it?",0
"What makes you understand that he was engaged in masturbation?",0
"Could you tell me about the car you were in?",0
"Can you explain why you acted like you were asleep on more than one occasion?",0
"Can you describe the times when you went to their house after school, and what grades you were in during those visits?",0
"At what time during the day would these events occur?",0
"Can you describe what you and your father intended to do to upset your mother and make her feel unhappy?",0
"Can you describe the classes you shared with her at school, such as subjects, and what grade you were in when you knew Jane Doe?",0
"What made you feel worried at that moment?",0
"Can you explain to me what it felt like when you touched his leg and describe what the blanket and Steed's leg were like?",0
"What did you experience once your family learned about the situation?",0
"Alright, can you share with me why you chose to confide in Ricky?",0
"Can you describe the places where he would take pictures of you?",0
"Can you describe what took place while you were inside the van with your mother and the defendant?",0
"How did you react? Can you walk me through everything you did?",0
"Can you tell me what hours she usually worked?",0
"Can you describe where you were lying down, like on the couch, bed, floor, or a chair?",0
"Could you describe in detail the topics you discussed with her? What actions by the defendant stood out as inappropriate?",0
"Can you describe in detail what occurred when he entered your room and touched you inappropriately?",0
"Can you describe the kind of physical touch that occurred when your vagina was touched?",0
"Could you explain a bit more about that? What do you mean by it seems different?",0
"Can you share with me where you attended middle school prior to enrolling in High Tech High School?",0
"How often do you remember him entering your room late at night?",0
"Was that conversation held in a specific place?",1
"Could you describe a typical instance when you were 13 and something inappropriate happened in the living room? What areas of your body would he touch during that time?",0
"Can you describe where everyone was seated on the couch?",0
"Is she called by a different name?",1
"Could you describe everything that was happening during those two minutes? What actions did your stepfather take?",0
"Can you describe what was happening right before he attempted to engage in sexual activity with you? What were you doing at that moment?",0
"Could you describe everything that occurred?",0
"Could you explain if it occurred with someone specific or just in general? What exactly took place?",0
"How did you feel when that happened?",0
"Can you explain the reason?",0
"What did Mr. Martin say when it was bedtime, and how did everyone react to his announcement?",0
"Can you describe what he's using, and whether it's his fingers or something else, to make circular movements?",0
"What makes you uncomfortable about being here?",0
"Can you describe when during the year this occurred?",0
"Can you describe what you were doing at the time?",0
"Can you remember how you detailed the number of times you were touched when you first talked to her?",0
"Can you share with me what you called him and what his name was?",0
"All right, could you let us know who is currently residing at your home?",1
"Could you tell me who accompanied you to court today?",0
"Could you share with me their names and how old they are?",0
"Can you explain what made you tell the D.A.'s office back in February that he hadn't touched you and how this related to any plan you discussed with your dad?",0
"Can you describe the kind of work your mom did at that time?",0
"Did he take pictures while touching himself, or did he touch himself and then take pictures? Can you describe how it happened?",1
"What can you tell me about the length of time you spent at your aunt's house?",0
"Could you share with me if you're the oldest sibling and also tell me about Sam, Max, and Forest's father?",0
"Can you recall your age around the time that occurred?",0
"Can you explain in detail the family challenges you were experiencing, Justine?",0
"What do you typically put on when you're getting ready to sleep?",0
"Can you describe the place you were at during that moment?",0
"Could you describe how he managed to put his hand in your pants? What specifically occurred?",0
"Can you describe how you ended up on the floor? Was it your decision, or were you asked to get down there?",0
"Alright, can you describe what occurred whenever your mom arrived home or Dakota entered the room? How would the defendant act?",0
"Can you describe which house it is and how you identify it?",0
"Who decided how you should stand, did he instruct you, or did you decide on your own?",0
"Alright. Can you tell me about the first occasion he touched your vagina and where it took place?",0
"Could you describe your emotions when the defendant said sorry? How did that make you feel?",0
"Can you describe your emotions and thoughts during that moment?",0
"Could you explain who they all refers to?",0
"Can you describe the area on your legs?",0
"Could you share with me when you were born?",0
"Can you recall the number of different occasions you talked with Bridget?",0
"Could you describe the financial problems that your family was experiencing?",0
"Did the defendant do something that made you feel uneasy on those occasions?",1
"How would you describe the differences between high school and middle school?",0
"When you mention regular occurrences, can you explain what that entails? How frequently did these events take place?",0
"Could you describe what emotions you experienced as a result of that?",0
"When such incidents happened in your bedroom, were there specific things you remember happening frequently?",1
"Can you explain why you were in the kitchen at that moment and what you were doing there?",0
"Can you tell me what his name is?",0
"Can you describe the places where you would be when he touched you like that? Would it happen at his place or somewhere else?",0
"Can you describe whose suggestion it was to go to your bedroom and take photos?",0
"Can you describe how you reacted when he was touching you?",0
"What are the reasons you prefer not to answer these questions?",0
"Can you describe what happened with the people around you when it was a little after midnight?",0
"Alright, could you tell me about how old you were when he first became part of your life?",0
"Could you explain how you are acquainted with him?",0
"Can you explain in detail how he first touched your private area and what he did?",0
"Alright, can you describe your feelings when the defendant was released from custody?",0
"Did he rub your legs and calves as if massaging them, or did he just glide his hands over them like a caress? Can you describe that for us?",1
"Did you choose to lie to the social worker, is that what you're indicating now?",1
"How did you feel when he touched you in that manner?",0
"Justine, are you able to clarify what you were referring to when you spoke with the detective?",1
"Could you describe your age and the city you relocated to at that time?",0
"Could you explain who mentioned that to you?",0
"Could you describe the situation that led to your meeting with the counselor? What were you doing at that time?",0
"Can you tell me which grade you were in during that period?",0
"Could you tell me everyone who was in the car then?",0
"Alright, can you tell me how much time you spent waiting?",0
"Can you explain why you mentioned biting him at CALICO but later said you didn't? What made you say it differently each time?",0
"Alright, how did it usually conclude? What would happen to make the touching stop? How did those encounters finish, if you can describe it?",0
"Can you describe exactly what you meant by exaggeration?",0
"Can you describe how you knew he was angry, maybe something about his expression?",0
"Could you explain what your townhouse was like when you moved in at age 12, including the number of your unit?",0
"Can you describe to me which hand was involved during this encounter and on which breast?",0
"Can you describe in detail how he managed to photograph you when you were walking around the house or watching TV?",0
"Can you describe what you saw when you came into the closet and found part of the baby monitor there?",0
"Could you describe how you both traveled away from there and what mode of transport you used?",0
"Could you describe when this took place, perhaps during the night or at another time?",0
"What is the duration of your spring break?",0
"Can you describe what you see in the photograph I'm pointing to on page 3 of People's 8 for identification?",0
"Can you start by explaining what you meant when you said, He wouldn't actually enter, but he would just stay over it?",0
"Are you able to share your age with us?",1
"Could you describe what occurred in the studio and where exactly you were located at the time?",0
"Can you tell me who that person is?",0
"What other things have been worrying you?",0
"Could you tell me what you talked about?",0
"Can you recall whether the party took place in the afternoon or evening, and what time it was?",0
"Can you explain why you mentioned that to the detective if it wasn't accurate?",0
"Alright, when you mention being penetrated, could you describe how he did that and with what?",0
"Could you describe who accompanied you to the party and how you arrived there?",0
"Can you describe in detail how you remember it occurring twice during elementary school and twice in middle school, and what helps you link these events to those specific times?",0
"Can you describe the place you are living in and the city it's located in?",0
"Can you tell me the location?",0
"Can you describe who was there and awake when you arrived at your grandparents' house in the morning?",0
"Could you describe what made you feel scared?",0
"What can you tell me about her?",0
"How were you able to identify those body parts as your own when they weren't covered by clothing?",0
"Could you describe any problems happening at home?",0
"Can you explain the reasons behind telling someone that Eddie entered the bathroom and watched you change into a blouse?",0
"What were you thinking, and why did you feel that way?",0
"Is the room you're talking about, is it where the man was?",1
"Did you find out how long James stayed at your house?",1
"Was the photo taken at home or somewhere else?",1
"Was it when you were fourteen that you shared this with her, or was it earlier than that?",1
"Do you recognize Edward Rios Manila in any way?",1
"Can you tell me whether it was your mom or dad who came to get you?",1
"Were you able to find them easily, or was it difficult?",1
"Do you recall mentioning June 26th during the phone call?",1
"Were you able to recall your conversation with the officer when the police visited your home?",1
"Did he ever mention anything about inserting his penis anywhere in your body?",1
"Were you able to see what color they were?",1
"Is it possible for you to tell us about the appearance of the blanket?",1
"Would you say it might have been around an hour, half an hour, or do you recall better now?",1
"Did they tell you the place they brought you to?",1
"Were you able to recall the time when you gave your testimony in court?",1
"Did it hurt a little or a lot when it happened?",1
"Was there anyone else you recall being present at the party?",1
"Is there something in the photo labeled AE-5 that you recognize?",1
"Were you living in a specific house when your mom was dating someone named Jorge?",1
